day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
1;15300;STARFRUIT;5055;2;5054;22;;;5059;6;5061;24;;;5057.0;181.8359375
1;15300;AMETHYSTS;9996;2;9995;22;;;10002;7;10004;2;10005;22;9999.0;284.0
1;15400;STARFRUIT;5054;30;;;;;5061;30;;;;;5057.5;177.953125
1;15400;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;284.0
1;15500;STARFRUIT;5055;25;;;;;5062;25;;;;;5058.5;190.734375
1;15500;AMETHYSTS;9995;25;;;;;9998;11;10005;25;;;9996.5;284.0
1;15600;AMETHYSTS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;306.0
1;15600;STARFRUIT;5055;23;;;;;5062;23;;;;;5058.5;193.9609375
1;15700;STARFRUIT;5056;2;5055;28;;;5061;1;5062;2;5063;28;5058.5;200.4765625
1;15700;AMETHYSTS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;306.0
1;15800;STARFRUIT;5057;4;5056;28;;;5062;2;5063;26;;;5059.5;203.1953125
1;15800;AMETHYSTS;9998;6;9996;2;9995;26;10004;2;10005;26;;;10001.0;306.0
1;15900;STARFRUIT;5055;21;;;;;5057;3;5062;21;;;5056.0;192.7109375
1;15900;AMETHYSTS;9996;1;9995;20;;;10002;8;10004;1;10005;20;9999.0;306.0
1;16000;AMETHYSTS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;306.0
1;16000;STARFRUIT;5056;2;5055;20;;;5061;4;5062;2;5063;20;5058.5;205.9609375
1;16100;STARFRUIT;5056;1;5055;26;;;5057;2;5061;8;5062;1;5056.5;206.65625
1;16100;AMETHYSTS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;312.0
1;16200;STARFRUIT;5056;26;;;;;5063;27;;;;;5059.5;213.0
1;16200;AMETHYSTS;9995;27;;;;;10002;4;10005;27;;;9998.5;312.0
1;16300;STARFRUIT;5056;22;;;;;5062;1;5063;21;;;5059.0;211.71875
1;16300;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;312.0
1;16400;AMETHYSTS;9996;2;9995;25;;;10002;6;10004;2;10005;25;9999.0;312.0
1;16400;STARFRUIT;5056;27;;;;;5061;7;5063;27;;;5058.5;213.671875
1;16500;STARFRUIT;5055;22;;;;;5060;1;5062;22;;;5057.5;201.484375
1;16500;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;312.0
1;16600;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;320.0
1;16600;STARFRUIT;5056;7;5055;26;;;5062;26;;;;;5059.0;202.0234375
1;16700;AMETHYSTS;10002;1;9998;2;9995;25;10005;25;;;;;10003.5;320.0
1;16700;STARFRUIT;5055;25;;;;;5062;25;;;;;5058.5;199.578125
1;16800;AMETHYSTS;10000;2;9996;2;9995;25;10004;2;10005;25;;;10002.0;322.0
1;16800;STARFRUIT;5058;2;5055;27;;;5062;27;;;;;5060.0;197.25
1;16900;STARFRUIT;5055;24;;;;;5061;2;5062;22;;;5058.0;189.7109375
1;16900;AMETHYSTS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;322.0
1;17000;AMETHYSTS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;322.0
1;17000;STARFRUIT;5055;1;5054;26;;;5061;26;;;;;5058.0;182.171875
1;17100;AMETHYSTS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;322.0
1;17100;STARFRUIT;5055;1;5054;26;;;5061;27;;;;;5058.0;183.8203125
1;17200;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;322.0
1;17200;STARFRUIT;5055;5;5054;28;;;5061;28;;;;;5058.0;177.046875
1;17300;STARFRUIT;5054;28;;;;;5059;6;5061;28;;;5056.5;174.640625
1;17300;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;322.0
1;17400;AMETHYSTS;9995;25;;;;;9998;11;10005;25;;;9996.5;322.0
1;17400;STARFRUIT;5058;3;5055;2;5054;25;5061;25;;;;;5059.5;170.1171875
1;17500;AMETHYSTS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;344.0
1;17500;STARFRUIT;5054;28;;;;;5061;28;;;;;5057.5;173.328125
1;17600;AMETHYSTS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;344.0
1;17600;STARFRUIT;5054;4;5053;29;;;5060;30;;;;;5057.0;165.6875
1;17700;STARFRUIT;5053;22;;;;;5060;22;;;;;5056.5;164.5390625
1;17700;AMETHYSTS;9998;2;9995;22;;;10005;22;;;;;10001.5;350.0
1;17800;AMETHYSTS;9996;2;9995;30;;;9998;3;10002;5;10004;2;9997.0;350.0
1;17800;STARFRUIT;5053;2;5052;30;;;5057;5;5059;32;;;5055.0;189.630859375
1;17900;AMETHYSTS;9995;21;;;;;9998;1;10002;3;10005;21;9996.5;356.0
1;17900;STARFRUIT;5058;1;5055;2;5052;21;5059;21;;;;;5058.5;180.7734375
1;18000;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;358.0
1;18000;STARFRUIT;5052;24;;;;;5059;24;;;;;5055.5;183.09765625
1;18100;STARFRUIT;5052;30;;;;;5059;30;;;;;5055.5;182.3203125
1;18100;AMETHYSTS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;358.0
1;18200;AMETHYSTS;9996;2;9995;23;;;10002;10;10004;2;10005;23;9999.0;358.0
1;18200;STARFRUIT;5052;2;5051;23;;;5058;2;5059;23;;;5055.0;177.1328125
1;18300;AMETHYSTS;9995;20;;;;;10005;20;;;;;10000.0;358.0
1;18300;STARFRUIT;5051;20;;;;;5058;20;;;;;5054.5;175.59765625
1;18400;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;358.0
1;18400;STARFRUIT;5058;1;5052;22;;;5059;22;;;;;5058.5;212.15625
1;18500;STARFRUIT;5053;2;5052;21;;;5054;1;5059;23;;;5053.5;222.3203125
1;18500;AMETHYSTS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;385.0
1;18600;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;385.0
1;18600;STARFRUIT;5052;21;;;;;5053;8;5059;22;;;5052.5;222.4375
1;18700;AMETHYSTS;10002;1;9995;30;;;10005;30;;;;;10003.5;385.0
1;18700;STARFRUIT;5052;30;;;;;5059;30;;;;;5055.5;220.5234375
1;18800;STARFRUIT;5052;24;;;;;5059;24;;;;;5055.5;217.984375
1;18800;AMETHYSTS;9995;24;;;;;10002;7;10005;24;;;9998.5;387.0
1;18900;STARFRUIT;5053;7;5052;25;;;5059;25;;;;;5056.0;211.0234375
1;18900;AMETHYSTS;10002;1;9995;25;;;10005;25;;;;;10003.5;387.0
1;19000;STARFRUIT;5052;31;;;;;5058;1;5059;30;;;5055.0;211.75
1;19000;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;389.0
1;19100;AMETHYSTS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;389.0
1;19100;STARFRUIT;5052;23;;;;;5059;23;;;;;5055.5;222.8671875
1;19200;STARFRUIT;5052;26;;;;;5059;26;;;;;5055.5;217.859375
1;19200;AMETHYSTS;9995;26;;;;;10002;1;10005;26;;;9998.5;389.0
1;19300;STARFRUIT;5052;25;;;;;5059;25;;;;;5055.5;218.21875
1;19300;AMETHYSTS;9996;2;9995;23;;;9998;6;10004;2;10005;23;9997.0;389.0
1;19400;STARFRUIT;5053;26;;;;;5059;2;5060;24;;;5056.0;231.75
1;19400;AMETHYSTS;9996;2;9995;24;;;10002;5;10004;2;10005;24;9999.0;401.0
1;19500;AMETHYSTS;9995;23;;;;;10005;23;;;;;10000.0;401.0
1;19500;STARFRUIT;5053;23;;;;;5060;23;;;;;5056.5;233.7734375
1;19600;STARFRUIT;5053;27;;;;;5060;27;;;;;5056.5;237.96875
1;19600;AMETHYSTS;10002;1;9998;5;9996;1;10004;1;10005;26;;;10003.0;401.0
1;19700;STARFRUIT;5054;31;;;;;5061;31;;;;;5057.5;253.7265625
1;19700;AMETHYSTS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;403.0
1;19800;STARFRUIT;5054;28;;;;;5061;28;;;;;5057.5;256.1015625
1;19800;AMETHYSTS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;403.0
1;19900;AMETHYSTS;9996;1;9995;22;;;9998;1;10004;1;10005;22;9997.0;403.0
1;19900;STARFRUIT;5054;1;5053;22;;;5060;1;5061;22;;;5057.0;282.0
1;20000;STARFRUIT;5053;26;;;;;5059;4;5061;26;;;5056.0;281.99609375
1;20000;AMETHYSTS;9995;26;;;;;9998;1;10005;26;;;9996.5;405.0
1;20100;STARFRUIT;5054;30;;;;;5059;4;5061;30;;;5056.5;287.015625
1;20100;AMETHYSTS;9996;1;9995;29;;;9998;4;10004;1;10005;29;9997.0;407.0
1;20200;STARFRUIT;5054;20;;;;;5061;20;;;;;5057.5;288.1328125
1;20200;AMETHYSTS;10002;1;9995;20;;;10005;20;;;;;10003.5;439.0
1;20300;AMETHYSTS;10002;4;9995;24;;;10005;24;;;;;10003.5;441.0
1;20300;STARFRUIT;5055;24;;;;;5062;24;;;;;5058.5;293.890625
1;20400;STARFRUIT;5055;28;;;;;5057;3;5062;28;;;5056.0;296.0546875
1;20400;AMETHYSTS;10002;2;9996;1;9995;27;10004;1;10005;27;;;10003.0;449.0
1;20500;STARFRUIT;5055;25;;;;;5056;7;5062;26;;;5055.5;304.421875
1;20500;AMETHYSTS;9998;7;9996;1;9995;25;10004;1;10005;25;;;10001.0;453.0
1;20600;STARFRUIT;5056;1;5055;24;;;5062;25;;;;;5059.0;324.09375
1;20600;AMETHYSTS;9996;1;9995;24;;;9998;4;10002;5;10004;1;9997.0;453.0
1;20700;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;461.0
1;20700;STARFRUIT;5060;2;5056;3;5055;30;5062;30;;;;;5061.0;320.8671875
1;20800;STARFRUIT;5055;26;;;;;5062;26;;;;;5058.5;322.6484375
1;20800;AMETHYSTS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;461.0
1;20900;STARFRUIT;5055;30;;;;;5062;31;;;;;5058.5;323.140625
1;20900;AMETHYSTS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;467.0
1;21000;STARFRUIT;5055;26;;;;;5061;1;5062;25;;;5058.0;328.7109375
1;21000;AMETHYSTS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;467.0
1;21100;AMETHYSTS;9995;28;;;;;10000;2;10005;28;;;9997.5;467.0
1;21100;STARFRUIT;5054;28;;;;;5057;2;5061;28;;;5055.5;324.6328125
1;21200;STARFRUIT;5060;1;5055;29;;;5062;29;;;;;5061.0;330.546875
1;21200;AMETHYSTS;9995;29;;;;;9998;1;10005;29;;;9996.5;467.0
1;21300;STARFRUIT;5054;22;;;;;5060;2;5062;22;;;5057.0;330.2421875
1;21300;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;469.0
1;21400;STARFRUIT;5055;30;;;;;5061;1;5062;29;;;5058.0;330.90625
1;21400;AMETHYSTS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;469.0
1;21500;AMETHYSTS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;469.0
1;21500;STARFRUIT;5055;28;;;;;5056;5;5062;30;;;5055.5;345.46875
1;21600;STARFRUIT;5056;2;5055;20;;;5062;22;;;;;5059.0;348.109375
1;21600;AMETHYSTS;9998;5;9996;2;9995;20;10004;2;10005;20;;;10001.0;469.0
1;21700;STARFRUIT;5057;4;5056;27;;;5062;2;5063;25;;;5059.5;353.6484375
1;21700;AMETHYSTS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;469.0
1;21800;STARFRUIT;5056;26;;;;;5062;1;5063;25;;;5059.0;354.8046875
1;21800;AMETHYSTS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;469.0
1;21900;AMETHYSTS;9995;27;;;;;10002;3;10005;27;;;9998.5;469.0
1;21900;STARFRUIT;5056;27;;;;;5063;27;;;;;5059.5;369.109375
1;22000;STARFRUIT;5057;2;5056;20;;;5063;22;;;;;5060.0;368.59375
1;22000;AMETHYSTS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;469.0
1;22100;STARFRUIT;5056;22;;;;;5061;4;5063;22;;;5058.5;362.75
1;22100;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;469.0
1;22200;STARFRUIT;5057;3;5056;23;;;5063;23;;;;;5060.0;369.5703125
1;22200;AMETHYSTS;10002;1;9995;23;;;10005;23;;;;;10003.5;469.0
1;22300;AMETHYSTS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;471.0
1;22300;STARFRUIT;5057;30;;;;;5064;30;;;;;5060.5;376.65625
1;22400;STARFRUIT;5057;24;;;;;5064;24;;;;;5060.5;377.7734375
1;22400;AMETHYSTS;9996;1;9995;23;;;10002;2;10004;1;10005;23;9999.0;471.0
1;22500;STARFRUIT;5062;1;5057;27;;;5064;27;;;;;5063.0;380.5625
1;22500;AMETHYSTS;9998;2;9995;27;;;10005;27;;;;;10001.5;471.0
1;22600;STARFRUIT;5063;1;5062;4;5058;4;5064;26;;;;;5063.5;387.5546875
1;22600;AMETHYSTS;9998;5;9996;1;9995;25;10004;1;10005;25;;;10001.0;471.0
1;22700;AMETHYSTS;9996;1;9995;25;;;10002;9;10004;1;10005;25;9999.0;471.0
1;22700;STARFRUIT;5058;1;5057;25;;;5064;26;;;;;5061.0;396.609375
1;22800;STARFRUIT;5058;27;;;;;5065;27;;;;;5061.5;404.671875
1;22800;AMETHYSTS;10002;1;9996;1;9995;26;10004;1;10005;26;;;10003.0;471.0
1;22900;STARFRUIT;5057;22;;;;;5062;4;5064;23;;;5059.5;397.703125
1;22900;AMETHYSTS;10002;2;9996;1;9995;22;10004;1;10005;22;;;10003.0;473.0
1;23000;STARFRUIT;5064;1;5058;21;;;5065;21;;;;;5064.5;406.0625
1;23000;AMETHYSTS;9996;1;9995;20;;;10002;2;10004;1;10005;20;9999.0;477.0
1;23100;STARFRUIT;5059;7;5058;28;;;5064;2;5065;26;;;5061.5;407.28125
1;23100;AMETHYSTS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;481.0
1;23200;STARFRUIT;5059;1;5058;25;;;5065;25;;;;;5062.0;411.3671875
1;23200;AMETHYSTS;9996;1;9995;24;;;10002;4;10004;1;10005;24;9999.0;481.0
1;23300;STARFRUIT;5059;2;5058;21;;;5065;23;;;;;5062.0;419.3671875
1;23300;AMETHYSTS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;481.0
1;23400;AMETHYSTS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;481.0
1;23400;STARFRUIT;5059;1;5058;29;;;5065;1;5066;29;;;5062.0;421.4140625
1;23500;STARFRUIT;5060;3;5059;31;;;5066;31;;;;;5063.0;429.9609375
1;23500;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;481.0
1;23600;STARFRUIT;5059;26;;;;;5066;27;;;;;5062.5;427.5
1;23600;AMETHYSTS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;481.0
1;23700;STARFRUIT;5064;1;5059;21;;;5065;1;5066;20;;;5064.5;435.1484375
1;23700;AMETHYSTS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;481.0
1;23800;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;481.0
1;23800;STARFRUIT;5059;22;;;;;5066;22;;;;;5062.5;436.1640625
1;23900;STARFRUIT;5059;27;;;;;5066;27;;;;;5062.5;439.3984375
1;23900;AMETHYSTS;9995;27;;;;;10005;27;;;;;10000.0;481.0
1;24000;STARFRUIT;5060;6;5059;29;;;5066;29;;;;;5063.0;439.8671875
1;24000;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;481.0
1;24100;STARFRUIT;5059;22;;;;;5065;2;5066;20;;;5062.0;435.8203125
1;24100;AMETHYSTS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;481.0
1;24200;AMETHYSTS;9996;1;9995;23;;;10002;7;10004;1;10005;23;9999.0;481.0
1;24200;STARFRUIT;5059;24;;;;;5064;8;5065;1;5066;23;5061.5;436.671875
1;24300;STARFRUIT;5059;27;;;;;5060;1;5064;5;5066;27;5059.5;444.84375
1;24300;AMETHYSTS;10002;1;9995;27;;;10005;27;;;;;10003.5;481.0
1;24400;STARFRUIT;5060;8;5059;29;;;5066;29;;;;;5063.0;448.0390625
1;24400;AMETHYSTS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;483.0
1;24500;STARFRUIT;5059;2;5058;24;;;5065;26;;;;;5062.0;433.84375
1;24500;AMETHYSTS;9996;2;9995;24;;;10002;10;10004;2;10005;24;9999.0;483.0
1;24600;AMETHYSTS;9996;2;9995;22;;;10002;10;10004;2;10005;22;9999.0;483.0
1;24600;STARFRUIT;5058;24;;;;;5065;24;;;;;5061.5;426.140625
1;24700;STARFRUIT;5058;22;;;;;5065;22;;;;;5061.5;424.0546875
1;24700;AMETHYSTS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;483.0
1;24800;STARFRUIT;5058;28;;;;;5065;28;;;;;5061.5;433.78125
1;24800;AMETHYSTS;9995;28;;;;;10005;28;;;;;10000.0;483.0
1;24900;STARFRUIT;5059;24;;;;;5066;24;;;;;5062.5;437.5078125
1;24900;AMETHYSTS;9998;7;9995;24;;;10005;24;;;;;10001.5;483.0
1;25000;AMETHYSTS;10002;1;9996;1;9995;27;10004;1;10005;27;;;10003.0;483.0
1;25000;STARFRUIT;5059;1;5058;27;;;5065;28;;;;;5062.0;433.5234375
1;25100;STARFRUIT;5058;27;;;;;5065;27;;;;;5061.5;426.921875
1;25100;AMETHYSTS;9998;8;9996;1;9995;26;10004;1;10005;26;;;10001.0;485.0
1;25200;AMETHYSTS;9996;2;9995;24;;;10000;4;10004;2;10005;24;9998.0;485.0
1;25200;STARFRUIT;5060;6;5059;26;;;5062;4;5066;26;;;5061.0;440.28125
1;25300;AMETHYSTS;9998;9;9996;1;9995;21;10004;1;10005;21;;;10001.0;485.0
1;25300;STARFRUIT;5059;1;5058;21;;;5065;22;;;;;5062.0;431.0078125
1;25400;AMETHYSTS;10002;3;9996;2;9995;27;10004;2;10005;27;;;10003.0;485.0
1;25400;STARFRUIT;5059;29;;;;;5066;29;;;;;5062.5;441.6484375
1;25500;STARFRUIT;5059;1;5058;23;;;5064;6;5065;1;5066;23;5061.5;434.984375
1;25500;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;491.0
1;25600;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;491.0
1;25600;STARFRUIT;5059;24;;;;;5064;6;5066;24;;;5061.5;441.7890625
1;25700;AMETHYSTS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;491.0
1;25700;STARFRUIT;5059;1;5058;24;;;5065;25;;;;;5062.0;433.3515625
1;25800;AMETHYSTS;10002;1;9996;2;9995;27;10004;2;10005;27;;;10003.0;491.0
1;25800;STARFRUIT;5059;29;;;;;5066;29;;;;;5062.5;444.796875
1;25900;STARFRUIT;5059;29;;;;;5065;2;5066;27;;;5062.0;437.0703125
1;25900;AMETHYSTS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;493.0
1;26000;AMETHYSTS;9995;27;;;;;10005;27;;;;;10000.0;493.0
1;26000;STARFRUIT;5065;1;5059;27;;;5066;27;;;;;5065.5;453.7890625
1;26100;AMETHYSTS;10002;1;9998;3;9996;1;10004;1;10005;24;;;10003.0;493.0
1;26100;STARFRUIT;5065;1;5061;2;5060;25;5066;1;5067;24;;;5065.5;460.0
1;26200;AMETHYSTS;10002;1;9996;2;9995;27;10004;2;10005;27;;;10003.0;501.0
1;26200;STARFRUIT;5059;29;;;;;5066;29;;;;;5062.5;454.671875
1;26300;STARFRUIT;5059;25;;;;;5066;26;;;;;5062.5;467.75
1;26300;AMETHYSTS;9996;1;9995;25;;;10002;1;10004;1;10005;25;9999.0;503.0
1;26400;AMETHYSTS;9995;27;;;;;10005;27;;;;;10000.0;503.0
1;26400;STARFRUIT;5059;27;;;;;5066;27;;;;;5062.5;461.203125
1;26500;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;503.0
1;26500;STARFRUIT;5059;22;;;;;5065;1;5066;21;;;5062.0;453.78125
1;26600;AMETHYSTS;9996;2;9995;29;;;9998;4;10004;2;10005;29;9997.0;503.0
1;26600;STARFRUIT;5058;31;;;;;5065;31;;;;;5061.5;439.234375
1;26700;STARFRUIT;5064;1;5059;8;5058;26;5066;26;;;;;5065.0;450.109375
1;26700;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;511.0
1;26800;AMETHYSTS;10002;1;9998;7;9995;20;10005;20;;;;;10003.5;511.0
1;26800;STARFRUIT;5059;20;;;;;5066;20;;;;;5062.5;454.3828125
1;26900;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;513.0
1;26900;STARFRUIT;5058;22;;;;;5065;22;;;;;5061.5;449.515625
1;27000;AMETHYSTS;9998;2;9996;1;9995;26;10004;1;10005;26;;;10001.0;513.0
1;27000;STARFRUIT;5059;27;;;;;5064;6;5066;27;;;5061.5;457.84375
1;27100;STARFRUIT;5065;1;5059;29;;;5066;29;;;;;5065.5;461.65625
1;27100;AMETHYSTS;9996;2;9995;27;;;9998;1;10002;10;10004;2;9997.0;513.0
1;27200;AMETHYSTS;9998;3;9996;2;9995;23;10004;2;10005;23;;;10001.0;515.0
1;27200;STARFRUIT;5063;1;5059;7;5058;25;5065;25;;;;;5064.0;444.859375
1;27300;AMETHYSTS;9995;25;;;;;10002;8;10005;25;;;9998.5;515.0
1;27300;STARFRUIT;5057;25;;;;;5058;1;5064;25;;;5057.5;433.8671875
1;27400;AMETHYSTS;9996;1;9995;22;;;9998;3;10004;1;10005;22;9997.0;515.0
1;27400;STARFRUIT;5061;6;5058;23;;;5064;1;5065;22;;;5062.5;445.5390625
1;27500;STARFRUIT;5058;30;;;;;5065;30;;;;;5061.5;443.375
1;27500;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;521.0
1;27600;STARFRUIT;5063;1;5058;8;5057;26;5064;28;;;;;5063.5;439.6328125
1;27600;AMETHYSTS;9996;2;9995;26;;;10002;4;10004;2;10005;26;9999.0;521.0
1;27700;AMETHYSTS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;521.0
1;27700;STARFRUIT;5057;32;;;;;5064;32;;;;;5060.5;432.203125
1;27800;STARFRUIT;5057;5;5056;22;;;5063;22;;;;;5060.0;419.7421875
1;27800;AMETHYSTS;9998;2;9996;2;9995;20;10004;2;10005;20;;;10001.0;521.0
1;27900;STARFRUIT;5056;29;;;;;5061;8;5063;29;;;5058.5;412.90625
1;27900;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;521.0
1;28000;STARFRUIT;5056;4;5055;22;;;5063;22;;;;;5059.5;403.8359375
1;28000;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;521.0
1;28100;AMETHYSTS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;521.0
1;28100;STARFRUIT;5056;21;;;;;5062;1;5063;20;;;5059.0;407.171875
1;28200;STARFRUIT;5056;23;;;;;5063;23;;;;;5059.5;415.09375
1;28200;AMETHYSTS;9995;23;;;;;10005;23;;;;;10000.0;521.0
1;28300;STARFRUIT;5056;30;;;;;5063;30;;;;;5059.5;414.9375
1;28300;AMETHYSTS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;521.0
1;28400;STARFRUIT;5056;20;;;;;5063;20;;;;;5059.5;412.9921875
1;28400;AMETHYSTS;9995;20;;;;;10002;8;10005;20;;;9998.5;530.0
1;28500;AMETHYSTS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;530.0
1;28500;STARFRUIT;5056;5;5055;28;;;5062;30;;;;;5059.0;401.5859375
1;28600;STARFRUIT;5055;27;;;;;5058;5;5062;28;;;5056.5;393.828125
1;28600;AMETHYSTS;9996;2;9995;26;;;10000;5;10002;5;10004;2;9998.0;530.0
1;28700;STARFRUIT;5055;24;;;;;5056;1;5062;24;;;5055.5;399.1171875
1;28700;AMETHYSTS;9998;8;9996;2;9995;22;10004;2;10005;22;;;10001.0;530.0
1;28800;STARFRUIT;5055;21;;;;;5062;21;;;;;5058.5;399.7421875
1;28800;AMETHYSTS;9995;21;;;;;10002;8;10005;21;;;9998.5;530.0
1;28900;AMETHYSTS;9996;1;9995;22;;;10002;5;10004;1;10005;22;9999.0;530.0
1;28900;STARFRUIT;5056;1;5055;23;;;5062;23;;;;;5059.0;396.7734375
1;29000;STARFRUIT;5056;2;5055;24;;;5062;2;5063;24;;;5059.0;404.5625
1;29000;AMETHYSTS;10002;1;9996;2;9995;24;10004;2;10005;24;;;10003.0;530.0
1;29100;STARFRUIT;5055;23;;;;;5062;23;;;;;5058.5;394.453125
1;29100;AMETHYSTS;9995;23;;;;;10002;2;10005;23;;;9998.5;532.0
1;29200;STARFRUIT;5056;23;;;;;5062;1;5063;22;;;5059.0;405.03125
1;29200;AMETHYSTS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;532.0
1;29300;AMETHYSTS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;532.0
1;29300;STARFRUIT;5057;23;;;;;5063;1;5064;22;;;5060.0;425.984375
1;29400;STARFRUIT;5057;2;5056;23;;;5063;25;;;;;5060.0;420.5
1;29400;AMETHYSTS;9996;2;9995;23;;;10002;4;10004;2;10005;23;9999.0;532.0
1;29500;STARFRUIT;5056;19;;;;;5063;20;;;;;5059.5;413.109375
1;29500;AMETHYSTS;9998;6;9995;20;;;10005;20;;;;;10001.5;532.0
1;29600;STARFRUIT;5055;27;;;;;5058;4;5062;27;;;5056.5;394.828125
1;29600;AMETHYSTS;9996;1;9995;26;;;10000;4;10004;1;10005;26;9998.0;532.0
1;29700;AMETHYSTS;9996;1;9995;22;;;10002;7;10004;1;10005;22;9999.0;532.0
1;29700;STARFRUIT;5055;23;;;;;5060;8;5062;23;;;5057.5;390.4140625
1;29800;STARFRUIT;5061;1;5056;4;5055;25;5062;25;;;;;5061.5;399.34375
1;29800;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;532.0
1;29900;STARFRUIT;5056;2;5055;30;;;5062;32;;;;;5059.0;405.328125
1;29900;AMETHYSTS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;532.0
1;30000;STARFRUIT;5057;4;5056;25;;;5063;25;;;;;5060.0;411.4921875
1;30000;AMETHYSTS;9998;10;9996;2;9995;23;10004;2;10005;23;;;10001.0;532.0
1;30100;AMETHYSTS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;547.0
1;30100;STARFRUIT;5056;21;;;;;5063;21;;;;;5059.5;413.421875
1;30200;STARFRUIT;5057;2;5056;28;;;5063;2;5064;28;;;5060.0;454.94140625
1;30200;AMETHYSTS;9996;2;9995;28;;;9998;1;10002;8;10004;2;9997.0;547.0
1;30300;STARFRUIT;5057;31;;;;;5062;1;5064;31;;;5059.5;456.169921875
1;30300;AMETHYSTS;10002;4;9996;2;9995;29;10004;2;10005;29;;;10003.0;549.0
1;30400;STARFRUIT;5061;5;5057;30;;;5062;3;5064;30;;;5061.5;456.55078125
1;30400;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;557.0
1;30500;AMETHYSTS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;557.0
1;30500;STARFRUIT;5058;5;5057;30;;;5064;30;;;;;5061.0;457.337890625
